timestamp,market_id,market_question,category,outcome,side,size_usdc,price,transaction_hash,market_end_date,days_to_resolution,market_volume_usdc,spread,resolved_win,base_prob
2023-12-18 03:10:38.922782+00:00,0xf11d2126,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,39178.07,0.9615,0x000000000000000000000000000000000000000000000000000000000001870c,2023-12-17 22:42:00.669628+00:00,0.0,,,True,0.35
2023-12-20 14:37:25.469852+00:00,0xbe3f36c7,Will XRP win SEC lawsuit in 2024?,crypto,YES,SELL,38264.53,0.9692,0x0000000000000000000000000000000000000000000000000000000000018704,2023-12-20 09:38:49.720057+00:00,0.0,,,True,0.58
2023-12-20 15:44:42.848901+00:00,0xae1da2fc,Will Trump be convicted before election?,politics,NO,SELL,3849.16,0.9632,0x00000000000000000000000000000000000000000000000000000000000186f8,2023-12-20 08:58:48.440228+00:00,0.0,,,True,0.48
2023-12-20 19:04:10.838274+00:00,0xafd12db8,Will US enter recession in 2024?,politics,NO,BUY,17774.16,0.3893,0x00000000000000000000000000000000000000000000000000000000000186fb,2023-12-28 13:59:02.577751+00:00,7.79,120713.0,0.045,True,0.24
2023-12-21 01:43:34.159061+00:00,0xdb313532,Will US unemployment exceed 5% in 2024?,politics,NO,BUY,11975.34,0.1986,0x00000000000000000000000000000000000000000000000000000000000186f9,2023-12-24 13:49:46.503382+00:00,3.5,476681.0,0.0212,True,0.18
2023-12-21 01:56:46.719142+00:00,0xf17e7772,Will Trump win 2024 presidential election?,politics,YES,BUY,14167.61,0.45,0x000000000000000000000000000000000000000000000000000000000001870f,2023-12-24 17:02:52.173946+00:00,3.63,180242.0,0.0583,True,0.52
2023-12-21 18:42:36.292966+00:00,0xcf8a9ef3,Will Elon Musk remain Twitter CEO through Dec 2024?,politics,YES,SELL,281.47,0.9757,0x0000000000000000000000000000000000000000000000000000000000018718,2023-12-21 12:13:43.490298+00:00,0.0,,,True,0.68
2023-12-21 21:04:48.869219+00:00,0xce0e56ff,Will there be a US government shutdown in March?,politics,NO,BUY,4944.87,0.55,0x000000000000000000000000000000000000000000000000000000000001870d,2023-12-29 09:35:26.166069+00:00,7.52,21862.0,0.0367,True,0.45
2023-12-22 00:48:35.489655+00:00,0xf837e44a,Will SEC approve spot ETH ETF in 2024?,crypto,NO,SELL,20423.4,0.9816,0x00000000000000000000000000000000000000000000000000000000000186fe,2023-12-21 13:12:41.036367+00:00,0.0,,,True,0.35
2023-12-23 02:19:06.650194+00:00,0xe91f1022,Will XRP win SEC lawsuit in 2024?,crypto,YES,BUY,7523.51,0.5752,0x0000000000000000000000000000000000000000000000000000000000018733,2023-12-31 22:45:11.684523+00:00,8.85,225476.0,0.0149,False,0.58
2023-12-24 16:53:17.954265+00:00,0xdb313532,Will US unemployment exceed 5% in 2024?,politics,NO,SELL,58061.71,0.9629,0x00000000000000000000000000000000000000000000000000000000000186fa,2023-12-24 13:49:46.503382+00:00,0.0,,,True,0.18
2023-12-24 21:52:17.827122+00:00,0xf17e7772,Will Trump win 2024 presidential election?,politics,YES,SELL,30262.01,0.9612,0x0000000000000000000000000000000000000000000000000000000000018710,2023-12-24 17:02:52.173946+00:00,0.0,,,True,0.52
2023-12-28 23:44:46.576030+00:00,0xafd12db8,Will US enter recession in 2024?,politics,NO,SELL,43743.7,0.9581,0x00000000000000000000000000000000000000000000000000000000000186fc,2023-12-28 13:59:02.577751+00:00,0.0,,,True,0.24
2023-12-29 05:02:16.428456+00:00,0xe4e1bc48,Will Trump win 2024 presidential election?,politics,YES,BUY,18810.33,0.4338,0x0000000000000000000000000000000000000000000000000000000000018721,2023-12-31 00:03:31.723318+00:00,1.79,436643.0,0.0331,True,0.52
2023-12-29 13:50:06.358488+00:00,0xfd8fb1d1,Will Elon Musk remain Twitter CEO through Dec 2024?,politics,YES,BUY,38200.46,0.45,0x0000000000000000000000000000000000000000000000000000000000018719,2023-12-31 22:01:00.516764+00:00,2.34,461778.0,0.032,False,0.68
2023-12-29 14:37:26.365523+00:00,0xce0e56ff,Will there be a US government shutdown in March?,politics,NO,SELL,8739.83,0.9721,0x000000000000000000000000000000000000000000000000000000000001870e,2023-12-29 09:35:26.166069+00:00,0.0,,,True,0.45
2023-12-30 10:59:46.856959+00:00,0xe3747571,"Will ETH reach $4,000 before May 2024?",crypto,NO,BUY,13004.36,0.5597,0x0000000000000000000000000000000000000000000000000000000000018735,2024-01-01 22:55:52.115120+00:00,2.5,214845.0,0.0441,True,0.41
2023-12-30 12:12:59.124956+00:00,0xbc231af9,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,32638.37,0.55,0x0000000000000000000000000000000000000000000000000000000000018729,2024-01-08 06:50:46.469168+00:00,8.78,152177.0,0.0249,False,0.35
2023-12-30 20:45:50.405357+00:00,0xea74c4be,Will BTC halving occur before April 20 2024?,crypto,YES,BUY,52833.34,0.45,0x0000000000000000000000000000000000000000000000000000000000018727,2024-01-09 06:13:01.424762+00:00,9.39,85151.0,0.0195,True,0.85
2023-12-31 02:58:45.016509+00:00,0xe4e1bc48,Will Trump win 2024 presidential election?,politics,YES,SELL,42355.76,0.9768,0x0000000000000000000000000000000000000000000000000000000000018722,2023-12-31 00:03:31.723318+00:00,0.0,,,True,0.52
2024-01-01 04:54:58.718617+00:00,0xfd8fb1d1,Will Elon Musk remain Twitter CEO through Dec 2024?,politics,YES,SELL,2275.05,0.0268,0x000000000000000000000000000000000000000000000000000000000001871a,2023-12-31 22:01:00.516764+00:00,0.0,,,False,0.68
2024-01-01 07:14:14.009486+00:00,0xe91f1022,Will XRP win SEC lawsuit in 2024?,crypto,YES,SELL,258.98,0.0198,0x0000000000000000000000000000000000000000000000000000000000018734,2023-12-31 22:45:11.684523+00:00,0.0,,,False,0.58
2024-01-02 03:03:34.881105+00:00,0xe3747571,"Will ETH reach $4,000 before May 2024?",crypto,NO,SELL,22205.23,0.9557,0x0000000000000000000000000000000000000000000000000000000000018736,2024-01-01 22:55:52.115120+00:00,0.0,,,True,0.41
2024-01-02 09:16:16.452508+00:00,0xb4c5a284,Will SEC approve spot ETH ETF in 2024?,crypto,NO,BUY,28742.31,0.55,0x0000000000000000000000000000000000000000000000000000000000018737,2024-01-08 20:55:17.265993+00:00,6.49,237892.0,0.0433,True,0.35
2024-01-02 19:49:26.446974+00:00,0xc88f5fc2,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,BUY,39229.53,0.55,0x000000000000000000000000000000000000000000000000000000000001872d,2024-01-11 12:43:22.137102+00:00,8.7,399311.0,0.0426,False,0.31
2024-01-03 23:32:47.757417+00:00,0xe95688e3,Will Tesla stock hit $300 in 2024?,crypto,NO,BUY,13716.07,0.55,0x000000000000000000000000000000000000000000000000000000000001872b,2024-01-12 18:26:34.395856+00:00,8.79,436757.0,0.059,False,0.42
2024-01-04 13:56:46.607333+00:00,0xe99adeff,Will US enter recession in 2024?,politics,NO,BUY,47244.21,0.55,0x000000000000000000000000000000000000000000000000000000000001871f,2024-01-14 07:15:43.958898+00:00,9.72,336353.0,0.03,True,0.24
2024-01-05 09:12:18.210101+00:00,0xd8f8c93e,Will Cardano (ADA) hit $1 before April 2024?,crypto,NO,BUY,53054.5,0.55,0x0000000000000000000000000000000000000000000000000000000000018723,2024-01-11 23:41:38.309436+00:00,6.6,442211.0,0.0342,True,0.25
2024-01-05 12:39:54.296984+00:00,0xde2f662e,"Will NVDA hit $1,000 before June 2024?",crypto,YES,BUY,16471.09,0.45,0x000000000000000000000000000000000000000000000000000000000001871b,2024-01-15 00:16:59.341787+00:00,9.48,59294.0,0.0581,True,0.55
2024-01-08 09:27:50.314456+00:00,0xbad2d677,Will Trump win 2024 presidential election?,politics,YES,BUY,16168.3,0.45,0x000000000000000000000000000000000000000000000000000000000001872f,2024-01-13 21:57:31.912799+00:00,5.52,365385.0,0.0305,True,0.52
2024-01-08 14:52:51.036854+00:00,0xbc231af9,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,1584.44,0.0267,0x000000000000000000000000000000000000000000000000000000000001872a,2024-01-08 06:50:46.469168+00:00,0.0,,,False,0.35
2024-01-09 07:57:03.544848+00:00,0xb4c5a284,Will SEC approve spot ETH ETF in 2024?,crypto,NO,SELL,49938.46,0.9556,0x0000000000000000000000000000000000000000000000000000000000018738,2024-01-08 20:55:17.265993+00:00,0.0,,,True,0.35
2024-01-09 14:22:15.914572+00:00,0xea74c4be,Will BTC halving occur before April 20 2024?,crypto,YES,SELL,113756.05,0.9689,0x0000000000000000000000000000000000000000000000000000000000018728,2024-01-09 06:13:01.424762+00:00,0.0,,,True,0.85
2024-01-11 04:08:05.129546+00:00,0xf89981bb,Will US enter recession in 2024?,politics,NO,BUY,60037.89,0.55,0x0000000000000000000000000000000000000000000000000000000000018725,2024-01-19 08:47:11.488540+00:00,8.19,70029.0,0.0574,False,0.24
2024-01-11 16:34:58.896968+00:00,0xc88f5fc2,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,SELL,2874.45,0.0403,0x000000000000000000000000000000000000000000000000000000000001872e,2024-01-11 12:43:22.137102+00:00,0.0,,,False,0.31
2024-01-12 02:22:16.037367+00:00,0xd8f8c93e,Will Cardano (ADA) hit $1 before April 2024?,crypto,NO,SELL,92941.84,0.9635,0x0000000000000000000000000000000000000000000000000000000000018724,2024-01-11 23:41:38.309436+00:00,0.0,,,True,0.25
2024-01-12 23:08:07.515462+00:00,0xe95688e3,Will Tesla stock hit $300 in 2024?,crypto,NO,SELL,847.9,0.034,0x000000000000000000000000000000000000000000000000000000000001872c,2024-01-12 18:26:34.395856+00:00,0.0,,,False,0.42
2024-01-14 06:38:41.155441+00:00,0xbad2d677,Will Trump win 2024 presidential election?,politics,YES,SELL,34596.57,0.9629,0x0000000000000000000000000000000000000000000000000000000000018730,2024-01-13 21:57:31.912799+00:00,0.0,,,True,0.52
2024-01-14 16:57:46.831020+00:00,0xe99adeff,Will US enter recession in 2024?,politics,NO,SELL,83373.15,0.9706,0x0000000000000000000000000000000000000000000000000000000000018720,2024-01-14 07:15:43.958898+00:00,0.0,,,True,0.24
2024-01-15 10:42:30.071483+00:00,0xde2f662e,"Will NVDA hit $1,000 before June 2024?",crypto,YES,SELL,35325.0,0.9651,0x000000000000000000000000000000000000000000000000000000000001871c,2024-01-15 00:16:59.341787+00:00,0.0,,,True,0.55
2024-01-18 11:46:22.467544+00:00,0xb43df8de,Will BTC halving occur before April 20 2024?,crypto,YES,BUY,5946.68,0.8855,0x0000000000000000000000000000000000000000000000000000000000018731,2024-01-23 17:10:58.358870+00:00,5.23,431781.0,0.029,True,0.85
2024-01-19 16:58:22.830052+00:00,0xf5d0d81f,Will BTC reach ATH in 2024?,crypto,YES,BUY,41201.34,0.45,0x000000000000000000000000000000000000000000000000000000000001871d,2024-01-29 06:20:34.239674+00:00,9.56,459295.0,0.0191,True,0.74
2024-01-19 17:24:16.335385+00:00,0xf89981bb,Will US enter recession in 2024?,politics,NO,SELL,3482.2,0.0319,0x0000000000000000000000000000000000000000000000000000000000018726,2024-01-19 08:47:11.488540+00:00,0.0,,,False,0.24
2024-01-22 20:15:56.265588+00:00,0xac72162e,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,BUY,48403.32,0.55,0x0000000000000000000000000000000000000000000000000000000000018745,2024-01-26 05:23:19.256115+00:00,3.38,195165.0,0.0437,True,0.31
2024-01-23 00:21:44.121195+00:00,0xff0a0f82,Will Zelensky remain president through 2024?,politics,YES,BUY,52998.42,0.45,0x000000000000000000000000000000000000000000000000000000000001873f,2024-01-30 03:25:37.042431+00:00,7.13,78735.0,0.0555,True,0.78
2024-01-23 22:37:22.168350+00:00,0xb43df8de,Will BTC halving occur before April 20 2024?,crypto,YES,SELL,6451.69,0.9607,0x0000000000000000000000000000000000000000000000000000000000018732,2024-01-23 17:10:58.358870+00:00,0.0,,,True,0.85
2024-01-26 12:18:53.496672+00:00,0xac72162e,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,SELL,85638.67,0.9731,0x0000000000000000000000000000000000000000000000000000000000018746,2024-01-26 05:23:19.256115+00:00,0.0,,,True,0.31
2024-01-26 13:51:41.434394+00:00,0xd41b57ec,Will BTC reach ATH in 2024?,crypto,YES,BUY,116541.5,0.45,0x0000000000000000000000000000000000000000000000000000000000018753,2024-01-27 17:16:12.804932+00:00,1.14,302928.0,0.0326,True,0.74
2024-01-27 21:47:49.564514+00:00,0xd41b57ec,Will BTC reach ATH in 2024?,crypto,YES,SELL,256391.3,0.99,0x0000000000000000000000000000000000000000000000000000000000018754,2024-01-27 17:16:12.804932+00:00,0.0,,,True,0.74
2024-01-29 14:21:43.231524+00:00,0xf5d0d81f,Will BTC reach ATH in 2024?,crypto,YES,SELL,89443.53,0.9769,0x000000000000000000000000000000000000000000000000000000000001871e,2024-01-29 06:20:34.239674+00:00,0.0,,,True,0.74
2024-01-30 08:02:08.018080+00:00,0xfd33af50,Will Trump be convicted before election?,politics,NO,BUY,25.0,0.55,0x000000000000000000000000000000000000000000000000000000000001874d,2024-02-03 13:30:32.797007+00:00,4.23,326227.0,0.0399,False,0.48
2024-01-30 08:57:48.455416+00:00,0xff0a0f82,Will Zelensky remain president through 2024?,politics,YES,SELL,114064.38,0.9685,0x0000000000000000000000000000000000000000000000000000000000018740,2024-01-30 03:25:37.042431+00:00,0.0,,,True,0.78
2024-01-31 17:22:05.530034+00:00,0xf0a0ed89,"Will NVDA hit $1,000 before June 2024?",crypto,YES,BUY,23714.08,0.45,0x0000000000000000000000000000000000000000000000000000000000018739,2024-02-03 03:29:27.373757+00:00,2.42,424972.0,0.02,True,0.55
2024-02-01 06:34:18.412982+00:00,0xd605057e,"Will NVDA hit $1,000 before June 2024?",crypto,YES,BUY,16537.32,0.5106,0x0000000000000000000000000000000000000000000000000000000000018743,2024-02-09 12:17:09.635001+00:00,8.24,425186.0,0.0379,True,0.55
2024-02-02 03:57:25.392071+00:00,0xfe7e7b1b,Will Japan exit negative interest rates in 2024?,politics,YES,BUY,62555.48,0.45,0x000000000000000000000000000000000000000000000000000000000001874b,2024-02-04 01:20:44.615222+00:00,1.89,429893.0,0.015,False,0.6
2024-02-03 09:35:02.372441+00:00,0xf0a0ed89,"Will NVDA hit $1,000 before June 2024?",crypto,YES,SELL,51359.43,0.9746,0x000000000000000000000000000000000000000000000000000000000001873a,2024-02-03 03:29:27.373757+00:00,0.0,,,True,0.55
2024-02-03 16:06:50.910642+00:00,0xfd33af50,Will Trump be convicted before election?,politics,NO,SELL,1.86,0.041,0x000000000000000000000000000000000000000000000000000000000001874e,2024-02-03 13:30:32.797007+00:00,0.0,,,False,0.48
2024-02-04 10:19:41.725197+00:00,0xfe7e7b1b,Will Japan exit negative interest rates in 2024?,politics,YES,SELL,3350.19,0.0241,0x000000000000000000000000000000000000000000000000000000000001874c,2024-02-04 01:20:44.615222+00:00,0.0,,,False,0.6
2024-02-04 14:31:43.934988+00:00,0xb850d07f,Will there be a US government shutdown in March?,politics,NO,BUY,22722.44,0.4659,0x000000000000000000000000000000000000000000000000000000000001873b,2024-02-07 17:45:55.088807+00:00,3.13,148123.0,0.0383,False,0.45
2024-02-05 17:29:45.795223+00:00,0xf2863272,Will Macron resign before 2025?,politics,NO,BUY,72768.89,0.185,0x0000000000000000000000000000000000000000000000000000000000018747,2024-02-09 16:20:43.479964+00:00,3.95,71588.0,0.0123,True,0.12
2024-02-08 02:44:56.319276+00:00,0xb850d07f,Will there be a US government shutdown in March?,politics,NO,SELL,1497.27,0.0307,0x000000000000000000000000000000000000000000000000000000000001873c,2024-02-07 17:45:55.088807+00:00,0.0,,,False,0.45
2024-02-09 15:33:10.502381+00:00,0xd605057e,"Will NVDA hit $1,000 before June 2024?",crypto,YES,SELL,31691.67,0.9785,0x0000000000000000000000000000000000000000000000000000000000018744,2024-02-09 12:17:09.635001+00:00,0.0,,,True,0.55
2024-02-09 16:47:55.925785+00:00,0xb0f114f1,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,30629.18,0.55,0x000000000000000000000000000000000000000000000000000000000001873d,2024-02-18 21:29:31.668997+00:00,9.2,121217.0,0.0195,False,0.35
2024-02-09 19:06:09.531116+00:00,0xf2863272,Will Macron resign before 2025?,politics,NO,SELL,378280.22,0.9617,0x0000000000000000000000000000000000000000000000000000000000018748,2024-02-09 16:20:43.479964+00:00,0.0,,,True,0.12
2024-02-10 06:23:05.996228+00:00,0xc9d743f1,Will US unemployment exceed 5% in 2024?,politics,NO,BUY,96634.48,0.55,0x000000000000000000000000000000000000000000000000000000000001874f,2024-02-20 03:58:13.131133+00:00,9.9,128004.0,0.0487,True,0.18
2024-02-10 21:03:17.865511+00:00,0xc1255fba,Will Japan exit negative interest rates in 2024?,politics,YES,BUY,36429.29,0.45,0x0000000000000000000000000000000000000000000000000000000000018741,2024-02-13 16:25:35.897831+00:00,2.81,458314.0,0.0572,True,0.6
2024-02-12 23:48:16.601324+00:00,0xb9870933,Will there be a US government shutdown in March?,politics,NO,BUY,59116.1,0.4052,0x0000000000000000000000000000000000000000000000000000000000018749,2024-02-14 20:47:53.099452+00:00,1.87,218276.0,0.0471,False,0.45
2024-02-14 02:07:57.029249+00:00,0xb036fc47,Will Macron resign before 2025?,politics,NO,BUY,133634.25,0.55,0x0000000000000000000000000000000000000000000000000000000000018755,2024-02-21 15:13:01.183844+00:00,7.55,425940.0,0.0313,False,0.12
2024-02-14 04:06:48.691503+00:00,0xc1255fba,Will Japan exit negative interest rates in 2024?,politics,YES,SELL,78355.36,0.9679,0x0000000000000000000000000000000000000000000000000000000000018742,2024-02-13 16:25:35.897831+00:00,0.0,,,True,0.6
2024-02-15 00:40:53.410960+00:00,0xb9870933,Will there be a US government shutdown in March?,politics,NO,SELL,5266.76,0.0361,0x000000000000000000000000000000000000000000000000000000000001874a,2024-02-14 20:47:53.099452+00:00,0.0,,,False,0.45
2024-02-16 12:30:40.480085+00:00,0xab06ea51,Will Macron resign before 2025?,politics,NO,BUY,106122.23,0.55,0x0000000000000000000000000000000000000000000000000000000000018751,2024-02-20 00:24:09.400316+00:00,3.5,78925.0,0.0279,True,0.12
2024-02-19 02:17:53.331206+00:00,0xb0f114f1,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,2556.14,0.0459,0x000000000000000000000000000000000000000000000000000000000001873e,2024-02-18 21:29:31.668997+00:00,0.0,,,False,0.35
2024-02-19 17:14:44.244328+00:00,0xb470cca6,Will SEC approve spot ETH ETF in 2024?,crypto,NO,BUY,397664.88,0.2886,0x0000000000000000000000000000000000000000000000000000000000018771,2024-02-25 07:30:36.046388+00:00,5.59,410293.0,0.0218,False,0.35
2024-02-19 20:48:27.836900+00:00,0xb75be136,Will Japan exit negative interest rates in 2024?,politics,YES,BUY,57862.12,0.5282,0x0000000000000000000000000000000000000000000000000000000000018759,2024-02-28 00:06:59.358896+00:00,8.14,445724.0,0.0307,True,0.6
2024-02-20 07:11:47.938479+00:00,0xb50157ae,Will Fed cut rates in March 2024?,politics,NO,BUY,117598.14,0.3299,0x0000000000000000000000000000000000000000000000000000000000018757,2024-02-24 04:46:22.089514+00:00,3.9,304735.0,0.0247,True,0.28
2024-02-20 10:22:17.594146+00:00,0xab06ea51,Will Macron resign before 2025?,politics,NO,SELL,186910.19,0.9687,0x0000000000000000000000000000000000000000000000000000000000018752,2024-02-20 00:24:09.400316+00:00,0.0,,,True,0.12
2024-02-20 13:56:28.659281+00:00,0xc9d743f1,Will US unemployment exceed 5% in 2024?,politics,NO,SELL,170463.22,0.9702,0x0000000000000000000000000000000000000000000000000000000000018750,2024-02-20 03:58:13.131133+00:00,0.0,,,True,0.18
2024-02-21 18:39:12.344677+00:00,0xb036fc47,Will Macron resign before 2025?,politics,NO,SELL,9208.61,0.0379,0x0000000000000000000000000000000000000000000000000000000000018756,2024-02-21 15:13:01.183844+00:00,0.0,,,False,0.12
2024-02-24 06:33:18.965307+00:00,0xb1089e01,Will Macron resign before 2025?,politics,NO,BUY,297448.74,0.55,0x0000000000000000000000000000000000000000000000000000000000018767,2024-03-02 08:07:57.034680+00:00,7.07,70201.0,0.0315,True,0.12
2024-02-24 12:01:33.934648+00:00,0xb50157ae,Will Fed cut rates in March 2024?,politics,NO,SELL,345736.39,0.9699,0x0000000000000000000000000000000000000000000000000000000000018758,2024-02-24 04:46:22.089514+00:00,0.0,,,True,0.28
2024-02-24 23:27:34.855293+00:00,0xcda48629,Will SEC approve spot ETH ETF in 2024?,crypto,NO,BUY,124524.8,0.55,0x0000000000000000000000000000000000000000000000000000000000018763,2024-03-03 07:14:33.421073+00:00,7.32,83809.0,0.0417,True,0.35
2024-02-25 01:28:16.229883+00:00,0xdfe9261b,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,BUY,152464.34,0.388,0x000000000000000000000000000000000000000000000000000000000001875b,2024-03-03 15:04:02.915820+00:00,7.57,59244.0,0.0143,True,0.31
2024-02-25 11:18:57.158572+00:00,0xb470cca6,Will SEC approve spot ETH ETF in 2024?,crypto,NO,SELL,43817.54,0.0318,0x0000000000000000000000000000000000000000000000000000000000018772,2024-02-25 07:30:36.046388+00:00,0.0,,,False,0.35
2024-02-28 02:19:54.944153+00:00,0xee90db50,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,231861.73,0.3372,0x0000000000000000000000000000000000000000000000000000000000018765,2024-03-02 00:48:02.271667+00:00,2.94,56204.0,0.0126,True,0.35
2024-02-28 10:27:34.967304+00:00,0xb75be136,Will Japan exit negative interest rates in 2024?,politics,YES,SELL,105514.57,0.9632,0x000000000000000000000000000000000000000000000000000000000001875a,2024-02-28 00:06:59.358896+00:00,0.0,,,True,0.6
2024-03-02 04:42:42.357711+00:00,0xee90db50,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,660104.57,0.96,0x0000000000000000000000000000000000000000000000000000000000018766,2024-03-02 00:48:02.271667+00:00,0.0,,,True,0.35
2024-03-02 13:15:06.032686+00:00,0xb1089e01,Will Macron resign before 2025?,politics,NO,SELL,520102.64,0.9617,0x0000000000000000000000000000000000000000000000000000000000018768,2024-03-02 08:07:57.034680+00:00,0.0,,,True,0.12
2024-03-03 03:55:19.408357+00:00,0xda5ce467,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,97850.15,0.55,0x000000000000000000000000000000000000000000000000000000000001875d,2024-03-11 11:15:51.204589+00:00,8.31,337690.0,0.0475,True,0.35
2024-03-03 09:56:12.930393+00:00,0xcda48629,Will SEC approve spot ETH ETF in 2024?,crypto,NO,SELL,221563.58,0.9786,0x0000000000000000000000000000000000000000000000000000000000018764,2024-03-03 07:14:33.421073+00:00,0.0,,,True,0.35
2024-03-03 21:36:48.568301+00:00,0xdfe9261b,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,SELL,377899.37,0.9617,0x000000000000000000000000000000000000000000000000000000000001875c,2024-03-03 15:04:02.915820+00:00,0.0,,,True,0.31
2024-03-04 05:28:25.708912+00:00,0xb13fc8f7,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,103039.27,0.55,0x000000000000000000000000000000000000000000000000000000000001875f,2024-03-13 22:38:52.479954+00:00,9.72,425006.0,0.0284,True,0.35
2024-03-05 17:44:46.876141+00:00,0xf695d2b0,Will Tesla stock hit $300 in 2024?,crypto,NO,BUY,7704.82,0.6039,0x0000000000000000000000000000000000000000000000000000000000018769,2024-03-11 02:51:32.505157+00:00,5.38,117448.0,0.0169,True,0.42
2024-03-08 02:24:30.031354+00:00,0xba05a5ab,Will US unemployment exceed 5% in 2024?,politics,NO,BUY,327259.23,0.55,0x000000000000000000000000000000000000000000000000000000000001876b,2024-03-09 04:04:40.806702+00:00,1.07,406007.0,0.0136,True,0.18
2024-03-08 22:06:56.086354+00:00,0xc0df374d,Will Ukraine receive F-16s before Jan 2025?,politics,YES,BUY,349945.1,0.45,0x0000000000000000000000000000000000000000000000000000000000018773,2024-03-15 08:14:01.537302+00:00,6.42,383540.0,0.0324,True,0.72
2024-03-09 14:45:03.383054+00:00,0xba05a5ab,Will US unemployment exceed 5% in 2024?,politics,NO,SELL,577225.78,0.9701,0x000000000000000000000000000000000000000000000000000000000001876c,2024-03-09 04:04:40.806702+00:00,0.0,,,True,0.18
2024-03-11 07:42:43.259216+00:00,0xf695d2b0,Will Tesla stock hit $300 in 2024?,crypto,NO,SELL,12426.72,0.974,0x000000000000000000000000000000000000000000000000000000000001876a,2024-03-11 02:51:32.505157+00:00,0.0,,,True,0.42
2024-03-11 15:09:49.056024+00:00,0xc79cc7f8,Will BTC reach ATH in 2024?,crypto,YES,BUY,201046.22,0.45,0x0000000000000000000000000000000000000000000000000000000000018761,2024-03-19 21:31:24.394232+00:00,8.26,465606.0,0.0515,True,0.74
2024-03-11 21:59:52.469254+00:00,0xda5ce467,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,171113.23,0.9618,0x000000000000000000000000000000000000000000000000000000000001875e,2024-03-11 11:15:51.204589+00:00,0.0,,,True,0.35
2024-03-12 22:09:16.824107+00:00,0xe58e7486,Will Macron resign before 2025?,politics,NO,BUY,362112.06,0.55,0x000000000000000000000000000000000000000000000000000000000001876f,2024-03-21 09:52:20.174112+00:00,8.49,165483.0,0.027,True,0.12
2024-03-13 15:24:57.058104+00:00,0xe2800b39,Will Trump win 2024 presidential election?,politics,YES,BUY,25353.54,0.5278,0x000000000000000000000000000000000000000000000000000000000001876d,2024-03-14 19:27:50.476953+00:00,1.17,70859.0,0.011,True,0.52
2024-03-14 08:22:08.130594+00:00,0xb13fc8f7,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,180843.29,0.9653,0x0000000000000000000000000000000000000000000000000000000000018760,2024-03-13 22:38:52.479954+00:00,0.0,,,True,0.35
2024-03-15 00:58:54.465235+00:00,0xe2800b39,Will Trump win 2024 presidential election?,politics,YES,SELL,46604.78,0.9702,0x000000000000000000000000000000000000000000000000000000000001876e,2024-03-14 19:27:50.476953+00:00,0.0,,,True,0.52
2024-03-15 19:30:20.308472+00:00,0xc0df374d,Will Ukraine receive F-16s before Jan 2025?,politics,YES,SELL,749660.17,0.964,0x0000000000000000000000000000000000000000000000000000000000018774,2024-03-15 08:14:01.537302+00:00,0.0,,,True,0.72
2024-03-16 10:02:07.174419+00:00,0xd26571c4,Will Fed cut rates in March 2024?,politics,NO,BUY,440667.84,0.3073,0x0000000000000000000000000000000000000000000000000000000000018777,2024-03-21 13:46:18.131880+00:00,5.16,303129.0,0.0292,True,0.28
2024-03-18 10:31:40.934639+00:00,0xf899c879,Will Trump be convicted before election?,politics,NO,BUY,35630.51,0.5374,0x0000000000000000000000000000000000000000000000000000000000018791,2024-03-24 04:31:36.057617+00:00,5.75,68766.0,0.0553,True,0.48
2024-03-20 02:05:17.363152+00:00,0xb5754c01,Will XRP win SEC lawsuit in 2024?,crypto,YES,BUY,328169.43,0.4385,0x000000000000000000000000000000000000000000000000000000000001877b,2024-03-25 15:04:14.666719+00:00,5.54,195833.0,0.0241,True,0.58
2024-03-20 02:29:27.387613+00:00,0xc79cc7f8,Will BTC reach ATH in 2024?,crypto,YES,SELL,430149.56,0.9628,0x0000000000000000000000000000000000000000000000000000000000018762,2024-03-19 21:31:24.394232+00:00,0.0,,,True,0.74
2024-03-21 15:28:11.025705+00:00,0xe58e7486,Will Macron resign before 2025?,politics,NO,SELL,651801.71,0.99,0x0000000000000000000000000000000000000000000000000000000000018770,2024-03-21 09:52:20.174112+00:00,0.0,,,True,0.12
2024-03-21 21:44:34.316200+00:00,0xd26571c4,Will Fed cut rates in March 2024?,politics,NO,SELL,1404601.85,0.9795,0x0000000000000000000000000000000000000000000000000000000000018778,2024-03-21 13:46:18.131880+00:00,0.0,,,True,0.28
